discovery keyword,channel name,URL,emails,total subs,AVG views,AVG engagement,date recorded,sampleSize
best in ear headphones,Trakin Tech,https://www.youtube.com/channel/UCEPL07qzVsOcHd3sMUws65g,testEmail,544305,22054.428571428572,0.07822853848595358,2018-04-30 11:20:31.229088,8.0
best in ear headphones,FrenchToast Philip,https://www.youtube.com/channel/UCOTL48Lm11gdTjWDK0GlaTw,testEmail,10688,4612.958333333333,0.017712783734226953,2018-04-30 11:20:34.825044,25.0
best in ear headphones,Absolute Music,https://www.youtube.com/channel/UCOl1I3_kZkSRLR-UElFO19Q,testEmail,8901,3375.076923076923,0.01467772814294831,2018-04-30 11:20:37.088199,14.0
best in ear headphones,TechFocus,https://www.youtube.com/channel/UCr5-4vlEX5yrCpx7Tbf4j4Q,testEmail,11111,2242.1363636363635,0.04767503936316149,2018-04-30 11:20:40.429875,23.0
best in ear headphones,WorldwideTrends,https://www.youtube.com/channel/UCal_YfweO77d2DmHVXCRXzg,testEmail,3540,,,2018-04-30 11:20:41.193973,0.0
corsair review,Tech Deals,https://www.youtube.com/channel/UCCss3QxegBkF8BAetIo0qXA,testEmail,280016,19150.125,0.08502990624517247,2018-04-30 12:07:46.551889,9.0
corsair review,TechyTalk,https://www.youtube.com/channel/UCUisdiJrldTbaRS--p0-F5A,testEmail,4992,26637.4,0.008220140024729771,2018-04-30 12:07:49.337784,21.0
corsair review,OC3D TV,https://www.youtube.com/channel/UC_SN80_V2GymyCWM2oTYTeg,testEmail,206970,13000.666666666666,0.03831534280293319,2018-04-30 12:07:50.723265,9.0
corsair review,JoesTech,https://www.youtube.com/channel/UCTo8svlKSM8Q667oVs5rdUw,testEmail,3475,4025.2083333333335,0.02773328412653049,2018-04-30 12:07:54.239698,25.0
corsair review,Adamant IT,https://www.youtube.com/channel/UCURRdjIBFE8TDJlPOuiob3Q,testEmail,3900,262.06666666666666,0.0714830831849402,2018-04-30 12:07:56.919674,16.0
AKG review,Pocketnow,https://www.youtube.com/channel/UCO_vmeInQm5Z6dEZ6R5Kk0A,testEmail,1560431,46483.61538461538,0.0564561912207981,2018-04-30 12:08:04.550699,13.0
AKG review,Android Authority,https://www.youtube.com/channel/UCgyqtNWZmIxTx3b6OxTSALw,testEmail,3041425,50484.708333333336,0.038228895469459664,2018-04-30 12:08:07.202384,25.0
AKG review,TechDaily,https://www.youtube.com/channel/UCAl07YZamCkD9BU4GXUMocQ,testEmail,30117,2788.304347826087,0.03327693835014787,2018-04-30 12:08:10.682407,25.0
AKG review,Phone Battles,https://www.youtube.com/channel/UCtr_4TnjzulPJQ9UjNrnvZA,testEmail,57525,5593.086956521739,0.024531624655224443,2018-04-30 12:08:13.893211,25.0
AKG review,TEK,https://www.youtube.com/channel/UCk5BKXc2dWp_M0vLInxb90w,testEmail,1898,4912.5,0.015504664970313825,2018-04-30 12:08:16.487862,25.0
AKG review,Infinite Loop,https://www.youtube.com/channel/UCvmZV1aPBPB70b8qPuaO_HQ,testEmail,5425,2507.75,0.013587588620204902,2018-04-30 12:08:19.656084,25.0
AKG review,Jimmy is Promo,https://www.youtube.com/channel/UCenU8Lc_KuRTyJzs0t1Tteg,testEmail,103920,7335.714285714285,0.037293086660175265,2018-04-30 12:08:21.026253,8.0
AKG review,TechRage,https://www.youtube.com/channel/UCpM6wke1bCUFN6NCLKUjFVQ,testEmail,2131,4853.736842105263,0.016127563136378916,2018-04-30 12:08:23.682610,21.0
AKG review,"783,490 views",https://www.youtube.com/channel/UC54RCSClfn1Ag6DZ2FULVCw,testEmail,4246,2856.625,0.004025729663501509,2018-04-30 12:08:26.867971,25.0
AKG review,Tech Man Pat,https://www.youtube.com/channel/UCK8lrK-LP49lYZ0q9Nn26ZQ,testEmail,1265,137.69565217391303,0.08835912009262183,2018-04-30 12:08:30.161912,25.0
AKG review,The YouTube Tech Guy,https://www.youtube.com/channel/UCzLaQ6eeTVuAltzTrN7fzyg,testEmail,241506,889.0,0.07659980002499689,2018-04-30 12:08:31.529628,9.0
AKG review,Tech1Tv,https://www.youtube.com/channel/UCGNUw-AKLnqVvJ5wjtd1GXw,testEmail,38353,731.75,0.023303773463456173,2018-04-30 12:08:34.392659,25.0
AKG review,JustKiddingGamer,https://www.youtube.com/channel/UCGI2ppgYx4i3nwHMl8eGnBQ,testEmail,200949,19612.5,0.02495128835473004,2018-04-30 12:08:36.765059,15.0
AKG review,ListedFit,https://www.youtube.com/channel/UCI5MSedSCG4Nu_aER5pZrSg,testEmail,1221,2366.818181818182,0.012598425196850394,2018-04-30 12:08:38.766636,12.0
AKG review,WairX Tech,https://www.youtube.com/channel/UCZ8ItUUsItDMHlIR2GAnskw,testEmail,0,605.1666666666666,0.022583310382814654,2018-04-30 12:08:40.812268,13.0
AKG review,Fluctibus Fludd,https://www.youtube.com/channel/UCAHSe0CJA6mniQhGD6WeGqg,testEmail,0,1436.8333333333333,,2018-04-30 12:08:43.657647,19.0
AKG review,SuperUser,https://www.youtube.com/channel/UCjaWXIsE5cGx_QbBEsYS9Ew,testEmail,1707,4132.2,0.02038292333126995,2018-04-30 12:08:46.434267,21.0
AKG review,From the Mountains,https://www.youtube.com/channel/UCXkGbOuuzFdcwr6dGqFrZHg,testEmail,135,44.708333333333336,0.0782851817334576,2018-04-30 12:08:49.806034,25.0
AKG review,Mark Steadman,https://www.youtube.com/channel/UC9B0d8_cP4EjBl1EniVsUMQ,testEmail,47,255.23076923076923,0.0039180229053646775,2018-04-30 12:08:51.940113,14.0
AKG review,Samual Williams,https://www.youtube.com/channel/UCni-m8ItFABWh1C97mO-vEQ,testEmail,61,2946.0,0.015905343807584134,2018-04-30 12:08:53.355186,8.0
AKG review,Oh Ship! Audio Tinkering,https://www.youtube.com/channel/UCKhcusQaf_KZmnGl9feqetA,testEmail,718,10.0,,2018-04-30 12:08:55.002941,5.0
AKG review,Andre Ganzarolli,https://www.youtube.com/channel/UCj_o6ETxEyrZueRUa21j5kA,testEmail,155,457.4761904761905,0.06238443559147214,2018-04-30 12:08:58.507125,23.0
ableton push review,DJ TechTools,https://www.youtube.com/channel/UCkZQQVgNUToyz5bocyA-cog,testEmail,282252,25548.571428571428,0.017632147916200703,2018-04-30 12:09:07.736642,22.0
ableton push review,sonicstate,https://www.youtube.com/channel/UCW64y2tidRL5njv0JrQdvbA,testEmail,120824,1641.375,0.0357682737502383,2018-04-30 12:09:09.813351,18.0
ableton push review,PMTVUK,https://www.youtube.com/channel/UCb5PQHC0CsA48rlI6gefr5A,testEmail,73831,717.75,0.03418951681184201,2018-04-30 12:09:12.967485,25.0
ableton push review,Engadget,https://www.youtube.com/channel/UC-6OW5aJYBFM33zXQlBKPNA,testEmail,504508,9832.722222222223,0.02419924402081485,2018-04-30 12:09:15.167635,19.0
ableton push review,Digital DJ Tips,https://www.youtube.com/channel/UCcGypazPypWJ2K5ig_c7LyQ,testEmail,130159,1322.4166666666667,0.03598210347217846,2018-04-30 12:09:18.469771,25.0
ableton push review,Cub Kuker,https://www.youtube.com/channel/UCDNNuuKGY3F2YEt29gI2_Ow,testEmail,202,1346.8,0.004320647177790035,2018-04-30 12:09:20.946451,16.0
ableton push review,Andri Søren,https://www.youtube.com/channel/UC5ZEIQ-owq_WnnzsJUd3_BA,testEmail,4699,17794.055555555555,0.01091574056915901,2018-04-30 12:09:23.719318,19.0
ableton push review,Erin Fritsche,https://www.youtube.com/channel/UCGv9sDAxLsQ1QuFQdc2SL3Q,testEmail,29,103.85714285714286,0.0453920220082531,2018-04-30 12:09:24.884689,8.0
ableton push review,Taetro,https://www.youtube.com/channel/UCNRFvq0JOm5VqHIBDDQgkMA,testEmail,37527,2790.714285714286,0.05723061172254927,2018-04-30 12:09:26.791795,15.0
ableton push review,Cat andbeats,https://www.youtube.com/channel/UC29f-roOOuE_zAJ4MS0y0Pw,testEmail,3521,234.83333333333334,,2018-04-30 12:09:28.207904,6.0
ableton push review,Alex Buga,https://www.youtube.com/channel/UCdR4LvDncJovaBxpjIiwmlQ,testEmail,57,676.625,0.01218472973009154,2018-04-30 12:09:31.821699,25.0
ableton push review,Greg Chase,https://www.youtube.com/channel/UCOgn7SCSXCZYQ6Oj2KTmlzw,testEmail,919,2897.8333333333335,0.008208281549683545,2018-04-30 12:09:35.482861,25.0
ableton push review,tarekith,https://www.youtube.com/channel/UCE11_-IseQFfXZhc8sOK7xg,testEmail,2913,1420.0,0.023943661971830985,2018-04-30 12:09:36.906186,4.0
ableton push review,arcade15,https://www.youtube.com/channel/UCmQ8xVomIxdPf3ibxctHuTA,testEmail,2662,18227.791666666668,0.005871250313439791,2018-04-30 12:09:40.297366,25.0
ableton push review,Ableton,https://www.youtube.com/channel/UCgWZYUZjiidjWgfs95pJrWg,testEmail,243191,19396.11111111111,0.027021453326841006,2018-04-30 12:09:41.643334,10.0
ableton push review,Magnetic Magazine,https://www.youtube.com/channel/UCZ1vUnKkrCb5PH6XAZoq1Xw,testEmail,1653,1080.3636363636363,0.010083585773589141,2018-04-30 12:09:43.676006,12.0
ableton push review,Point Blank Music School,https://www.youtube.com/channel/UCIWNozFjO8yVdJFsGKVmPgg,testEmail,308957,1791.5,0.040747976555958694,2018-04-30 12:09:45.085238,8.0
ableton push review,XpressPads Finger Drumming,https://www.youtube.com/channel/UCcw7OJ8K1ZADdo3SnLfLtCQ,testEmail,4927,,,2018-04-30 12:09:46.691407,0.0
ableton push review,loopop,https://www.youtube.com/channel/UC-RA5BzE_BnZhf5iVdNF1hA,testEmail,14375,6419.5,0.04242282628449776,2018-04-30 12:09:48.377583,6.0
ableton push review,Julian Gray Media,https://www.youtube.com/channel/UCdL5OemMau4OQB8t6Z4Eujg,testEmail,19041,939.695652173913,0.08625210135875014,2018-04-30 12:09:51.867120,25.0
ableton push review,modul8tor,https://www.youtube.com/channel/UCeEUQ2fQUi-WtfMZwAylwuw,testEmail,1253,25233.6,0.006626085853782259,2018-04-30 12:09:53.235961,5.0
ableton push review,Jayel Flex Secrets de Beatmaker,https://www.youtube.com/channel/UCOJqsyZq-WK7DcZSlQzahAw,testEmail,6339,1903.0,0.02259590120861797,2018-04-30 12:09:54.557534,4.0
ableton push review,John Joe,https://www.youtube.com/channel/UCfl78H4Q3sZBHlXuYuHJfHg,testEmail,211,6431.3125,0.006795795158910592,2018-04-30 12:09:57.502445,18.0
ableton push review,Leo Casagrande,https://www.youtube.com/channel/UCev6lCdOb-U35dCqRaw8PLg,testEmail,13377,357.5,,2018-04-30 12:09:58.589922,2.0
ableton push review,Melodics,https://www.youtube.com/channel/UCKl3s3mZ0NIRqheYZWN6Y0A,testEmail,1982,3258.0,0.010720862930807682,2018-04-30 12:10:00.816540,15.0
ableton push review,Ned Rush,https://www.youtube.com/channel/UCIbbeIvZgBiXikUJaYWXTcQ,testEmail,8748,663.5,0.07255295989282426,2018-04-30 12:10:02.244031,9.0
ableton push review,Thomas Piper,https://www.youtube.com/channel/UCrZC0XPDqFARksY6B67p41A,testEmail,6633,359.07142857142856,0.07597639413831975,2018-04-30 12:10:04.526486,15.0
ableton push review,Jack Spade,https://www.youtube.com/channel/UC-wQbmF13u4sGRl2L-bW3qA,testEmail,1352,357.59090909090907,0.05146271041783944,2018-04-30 12:10:07.663482,23.0
ableton push review,TecnologiaDJ,https://www.youtube.com/channel/UCFxdhLyKJ1JrkVvnBTa0psw,testEmail,7744,790.9166666666666,0.02299661464178879,2018-04-30 12:10:11.329485,25.0
ableton push review,Sanjay C,https://www.youtube.com/channel/UC8g0HP1M957M7l8wJQfcuWQ,testEmail,4587,482.25,0.14256091238983928,2018-04-30 12:10:12.768844,4.0
ableton push review,Drum Machine Addicts,https://www.youtube.com/channel/UCWu4MGvmHfA4McLPvRS9ZRg,testEmail,4789,1707.304347826087,0.020627482937761028,2018-04-30 12:10:16.232640,24.0
ableton push review,Bax Music,https://www.youtube.com/channel/UC5vf6KjCqMUTEY4kiEeb_hg,testEmail,25132,100.91304347826087,,2018-04-30 12:10:19.238811,25.0
ableton push review,Bryan D,https://www.youtube.com/channel/UCzuTAbWQrEpqGyIDrxmEW3Q,testEmail,265,,,2018-04-30 12:10:20.131038,0.0
ableton push review,Padbangers,https://www.youtube.com/channel/UCzdO0t0w2l_MjLLkyr1mvaA,testEmail,5904,5205.631578947368,0.007498626656016932,2018-04-30 12:10:22.929148,20.0
ableton push review,Rezzonator,https://www.youtube.com/channel/UCMx7xgce-1ohHZlM3DfFp3Q,testEmail,3285,101.75,0.085995085995086,2018-04-30 12:10:24.533597,9.0
ableton push review,Experiencia Musical,https://www.youtube.com/channel/UCtwNEHoXGxXtwSevT6ymYjA,testEmail,52,1934.5,0.02481261307831481,2018-04-30 12:10:25.061341,2.0
ableton push review,ANDREW HUANG,https://www.youtube.com/channel/UCdcemy56JtVTrsFIOoqvV8g,testEmail,1349687,122332.0,0.06614532972722163,2018-04-30 12:10:26.133464,7.0
ableton push review,Ave Mcree,https://www.youtube.com/channel/UCRNU6E3OnmVNW1cR6Up9hdQ,testEmail,28447,1458.6875,0.05440409850044821,2018-04-30 12:10:28.864581,17.0
ableton push review,Sequence One,https://www.youtube.com/channel/UCMkSVdfVn2n7EaaKpcevj3w,testEmail,4756,32751.375,0.011719791480946547,2018-04-30 12:10:29.892503,8.0
ableton push review,Ba Bene,https://www.youtube.com/channel/UC1wqYV1uVQDwcoCgAgZvjJg,testEmail,1,,,2018-04-30 12:10:31.073461,1.0
ableton push review,Erik Hawk,https://www.youtube.com/channel/UCp2DRr1POIYh8quQQigEfew,testEmail,2560,,,2018-04-30 12:10:33.241787,1.0
ableton push review,Matthew Ray,https://www.youtube.com/channel/UC_KunSX7Ofv00uc1ylCJ0Hg,testEmail,23,,,2018-04-30 12:10:34.866114,0.0
graphic card review,Tech Hindi,https://www.youtube.com/channel/UCD4dsOoS9jauVWpdzYjBihQ,testEmail,313177,14616.0,0.025641610411725354,2018-04-30 12:10:41.335106,10.0
graphic card review,ponchato,https://www.youtube.com/channel/UCfJxwFp-RuuYIJUzZl4cqdQ,testEmail,19271,7316.076923076923,0.04489585633325974,2018-04-30 12:10:43.226466,14.0
graphic card review,Socket Sanctuary,https://www.youtube.com/channel/UCCPPo5f-zeJXUA6NrdL4llg,testEmail,10905,6384.739130434783,0.06553642403648191,2018-04-30 12:10:46.643877,25.0
graphic card review,Dhananjay Bhosale,https://www.youtube.com/channel/UCuFkA1HPWVD0mXl8o1uBZzA,testEmail,213842,34796.782608695656,0.04659918791425827,2018-04-30 12:10:50.110298,25.0
graphic card review,Nerd on a Budget,https://www.youtube.com/channel/UCw-kw9V9aE0c6y1fJm6e2IA,testEmail,71694,14537.375,0.047784876338862185,2018-04-30 12:10:52.869671,25.0
graphic card review,Trusted Reviews,https://www.youtube.com/channel/UC3AzjGDUlJu_-tm_i7OzNcQ,testEmail,66259,3728.681818181818,0.024211066194664125,2018-04-30 12:10:56.576392,25.0
graphic card review,Zach Ferree,https://www.youtube.com/channel/UCBS1NUWY7oC6FFHaXQy4zAA,testEmail,10185,912.0,0.16520467836257308,2018-04-30 12:10:58.747528,13.0
graphic card review,GamerMuscleVideos,https://www.youtube.com/channel/UC69aRMKDNmaruRhBQ-_wyqw,testEmail,37929,2521.125,0.06341415042887599,2018-04-30 12:11:00.523046,9.0
graphic card review,Josh TechGamer,https://www.youtube.com/channel/UCzVL5laX2kB1qNxYn0Bf-aA,testEmail,3039,66.64285714285714,0.14340836012861735,2018-04-30 12:11:02.831307,15.0
graphic card review,MW Technology,https://www.youtube.com/channel/UCvIbgcm10GqMdwKho8C1Zmw,testEmail,303175,11552.208333333334,0.022845559831633923,2018-04-30 12:11:05.485748,25.0
graphic card review,Budget-Builds Official,https://www.youtube.com/channel/UCsgnjvCvJZgAdSMMRG_j0cw,testEmail,93805,88275.91666666667,0.036991025298519505,2018-04-30 12:11:08.300755,25.0
graphic card review,PC Perspective,https://www.youtube.com/channel/UCtKh7t3br1obEQL6EyiAq0w,testEmail,138385,4489.782608695652,0.0495198437676528,2018-04-30 12:11:10.941611,25.0
graphic card review,PCWizKids Tech Talk,https://www.youtube.com/channel/UCtjAhxsnkqA5O49D2mIwh3w,testEmail,90467,606.2307692307693,0.06587724545471023,2018-04-30 12:11:13.134230,14.0
graphic card review,Craft Computing,https://www.youtube.com/channel/UCp3yVOm6A55nx65STpm3tXQ,testEmail,47091,17639.81818181818,0.04335748667786722,2018-04-30 12:11:14.672441,12.0
graphic card review,Bizon Computers (Bizon Pc),https://www.youtube.com/channel/UCz7XXThBQzM3Ff5qWn4mARQ,testEmail,2197,28860.083333333332,0.011983102381894255,2018-04-30 12:11:16.261250,13.0
graphic card review,ConnorReviewsandMore,https://www.youtube.com/channel/UCgBm1AulXpK_7xg7K69w2VA,testEmail,3642,1181.695652173913,0.018764487287979692,2018-04-30 12:11:19.633764,25.0
graphic card review,Tech Virus,https://www.youtube.com/channel/UC-P5hcUfm_VcL49-kClyqtw,testEmail,35795,460.2,0.07518470230334638,2018-04-30 12:11:20.501767,5.0
PCB keyboard,J Pan,https://www.youtube.com/channel/UCcnYdrokcRmCLlOnnfok1Vg,testEmail,43,,,2018-04-30 12:11:26.367126,1.0
PCB keyboard,Jono Sandilands,https://www.youtube.com/channel/UCuazA7MvqWIim58MoaqdtrQ,testEmail,85,12.333333333333334,,2018-04-30 12:11:27.452903,3.0
PCB keyboard,John Ward,https://www.youtube.com/channel/UC2uFFhnMKyF82UY2TbXRaNg,testEmail,58409,3940.25,0.059577437979823615,2018-04-30 12:11:28.513282,4.0
PCB keyboard,Anthony Ooi,https://www.youtube.com/channel/UC4F6BtL1avObpQo2QfWsMrw,testEmail,640,211.30434782608697,0.03106606185309889,2018-04-30 12:11:31.785365,25.0
PCB keyboard,electronhacks,https://www.youtube.com/channel/UCWOdxDJ8IFR2fRh1j52rVtg,testEmail,26574,2862.4,0.009991615427613192,2018-04-30 12:11:32.953662,5.0
PCB keyboard,l2pn,https://www.youtube.com/channel/UC63Mg47dwlLFlItqnOHD1Og,testEmail,1403,37.0,,2018-04-30 12:11:34.947520,11.0
PCB keyboard,Manofinterests,https://www.youtube.com/channel/UCTJRSH0vGvD0qzxj2TnoKXA,testEmail,2001,1343.304347826087,0.0262102429656482,2018-04-30 12:11:37.842483,25.0
PCB keyboard,CNLohr,https://www.youtube.com/channel/UCG7yIWtVwcENg_ZS-nahg5g,testEmail,30777,4182.5,0.05697936078196969,2018-04-30 12:11:40.367456,18.0
PCB keyboard,Tanner Tech,https://www.youtube.com/channel/UCR1ARVDHnmTC3sUOkS4mUsg,testEmail,10671,1093.3181818181818,0.09754907188654043,2018-04-30 12:11:43.975330,24.0
PCB keyboard,Wodan,https://www.youtube.com/channel/UCOfwAlVn0JxymLljlDnOODQ,testEmail,909,625.8333333333334,0.04318589706478318,2018-04-30 12:11:46.818994,25.0
PCB keyboard,Jameco Electronics,https://www.youtube.com/channel/UC1rxMIOt82ieNE19w15U5YQ,testEmail,4315,7808.583333333333,0.00261464414159632,2018-04-30 12:11:49.408990,25.0
PCB keyboard,Make it better,https://www.youtube.com/channel/UCmTy_bV_Sg81gPTtglnV9vw,testEmail,0,,,2018-04-30 12:11:50.348172,0.0
PCB keyboard,Stjepan Horvat,https://www.youtube.com/channel/UCn1_p0ZriWcHvIBKr589o8w,testEmail,52,31.2,,2018-04-30 12:11:51.816263,5.0
PCB keyboard,MechAndTech,https://www.youtube.com/channel/UCI9b2khPCO_nlWmXY0K2YHg,testEmail,30,785.3333333333334,0.015379173740803623,2018-04-30 12:11:53.829945,10.0
PCB keyboard,NUDE cnc,https://www.youtube.com/channel/UC4A7fpUw6sjlGa9XRkEm0Ig,testEmail,5928,25412.0,0.005911813086417708,2018-04-30 12:11:56.521386,20.0
PCB keyboard,spacehuhn,https://www.youtube.com/channel/UCFmjA6dnjv-phqrFACyI8tw,testEmail,3463,7718.428571428572,0.028762948293200565,2018-04-30 12:11:58.552169,15.0
PCB keyboard,PC Builder Bangladesh,https://www.youtube.com/channel/UCBqI6HQbOYCkqWeB3PJpXnQ,testEmail,29839,16130.222222222223,0.059505276499600475,2018-04-30 12:12:00.222530,9.0
PCB keyboard,Eve Devices,https://www.youtube.com/channel/UCsILW-DiiFN5yrMgipAz1ow,testEmail,945,1284.0,0.02263505124384848,2018-04-30 12:12:03.692234,25.0
PCB keyboard,Sir Κ,https://www.youtube.com/channel/UCq9cXBR1LG9DfG-FudqetwQ,testEmail,69,27.5,,2018-04-30 12:12:05.519126,6.0
PCB keyboard,RayMing Technology,https://www.youtube.com/channel/UCugbdfaCS2AK0VbQcu-y-wQ,testEmail,490,53282.11111111111,0.00010218147012026133,2018-04-30 12:12:07.067777,10.0
PCB keyboard,GON's KeyboardWorks,https://www.youtube.com/channel/UCqVM_3lJqPbMFZJ7jjhy3aA,testEmail,623,1150.8125,0.007168848096453593,2018-04-30 12:12:09.374583,17.0
PCB keyboard,Clueboard,https://www.youtube.com/channel/UC3GqckFDmz2YwWm9zD2xNUQ,testEmail,0,1751.125,0.004996787779284745,2018-04-30 12:12:10.386385,8.0
PCB keyboard,mrosebro,https://www.youtube.com/channel/UClogZ-JOcq_9QvzUXe8zW8A,testEmail,13,,,2018-04-30 12:12:11.133455,0.0
PCB keyboard,BiNiaRiS,https://www.youtube.com/channel/UC4fevdTnz1v_uwHq7LFQ7_w,testEmail,21,24645.666666666668,0.004584984513842867,2018-04-30 12:12:11.677969,3.0
PCB keyboard,FrankCastleAZ,https://www.youtube.com/channel/UCeHvZMYb72lq2aKC85-9YOg,testEmail,41,,,2018-04-30 12:12:11.952610,0.0
PCB keyboard,MechaniKey,https://www.youtube.com/channel/UCVUKiRcId34I3OQcx2s1Dbw,testEmail,22,3113.5,0.010599004335956319,2018-04-30 12:12:12.597534,4.0
PCB keyboard,MechMerlin,https://www.youtube.com/channel/UCdfrYMwAJ8LHvy8-j_WIxAw,testEmail,1585,698.2,0.06303709538814094,2018-04-30 12:12:14.985097,16.0
best graphic card review,Tech Showdown,https://www.youtube.com/channel/UCNBQvT7zlLuK-hqRtv1j47g,testEmail,37103,4689.04347826087,0.07512193086566278,2018-04-30 12:12:22.940222,25.0
best graphic card review,wolfgang,https://www.youtube.com/channel/UCncuMsyOBwyiTv-6rc8mq0Q,testEmail,70812,12922.1875,0.0358250102778651,2018-04-30 12:12:25.468113,17.0
